Date,Product Name,Quantity,Unit Cost
4/21/2025,500ML STRAWBERRY,86,59
4/21/2025,5L STRAWBERRY,17,450
4/22/2025,100ML VANILLA,242,13
4/22/2025,250ML VANILLA,178,30
4/22/2025,500ML VANILLA,126,59
4/22/2025,100ML STRAWBERRY,162,13
4/22/2025,250ML STRAWBERRY,145,30
4/22/2025,500ML STRAWBERRY,87,59
4/22/2025,5L STRAWBERRY,14,450
4/23/2025,100ML VANILLA,168,13
4/23/2025,150ML VANILLA,116,20.7
4/23/2025,250ML VANILLA,116,30
4/23/2025,500ML VANILLA,89,59
4/23/2025,100ML STRAWBERRY,122,13
4/23/2025,150ML STRAWBERRY,89,20.7
4/23/2025,250ML STRAWBERRY,89,30
4/23/2025,500ML STRAWBERRY,58,59
4/23/2025,5L STRAWBERRY,10,450
4/24/2025,100ML VANILLA,168,13
4/24/2025,250ML VANILLA,104,30
4/24/2025,500ML VANILLA,75,59
4/24/2025,100ML STRAWBERRY,141,13
4/24/2025,250ML STRAWBERRY,84,30
4/24/2025,500ML STRAWBERRY,69,59
4/24/2025,5L STRAWBERRY,10,450
4/25/2025,100ML VANILLA,159,13
4/25/2025,250ML VANILLA,98,30
4/25/2025,500ML VANILLA,78,59
4/25/2025,100ML STRAWBERRY,138,13
4/25/2025,250ML STRAWBERRY,103,30
4/25/2025,500ML STRAWBERRY,69,59
4/25/2025,5L STRAWBERRY,12,450
4/26/2025,100ML VANILLA,170,13
4/26/2025,250ML VANILLA,129,30
4/26/2025,500ML VANILLA,78,59
4/26/2025,100ML STRAWBERRY,143,13
4/26/2025,250ML STRAWBERRY,94,30
4/26/2025,500ML STRAWBERRY,70,59
4/26/2025,5L STRAWBERRY,11,450
4/27/2025,100ML VANILLA,145,13
4/27/2025,250ML VANILLA,115,30
4/27/2025,500ML VANILLA,78,59
4/27/2025,100ML STRAWBERRY,139,13
4/27/2025,250ML STRAWBERRY,105,30
4/27/2025,500ML STRAWBERRY,58,59
4/27/2025,5L STRAWBERRY,10,450
4/28/2025,100ML VANILLA,195,13
4/28/2025,250ML VANILLA,155,30
4/28/2025,500ML VANILLA,95,59
4/28/2025,100ML STRAWBERRY,197,13
4/28/2025,250ML STRAWBERRY,131,30
4/28/2025,500ML STRAWBERRY,92,59
4/28/2025,5L STRAWBERRY,14,450
4/29/2025,100ML VANILLA,213,13
4/29/2025,250ML VANILLA,149,30
4/29/2025,500ML VANILLA,119,59
4/29/2025,100ML STRAWBERRY,197,13
4/29/2025,250ML STRAWBERRY,138,30
4/29/2025,500ML STRAWBERRY,84,59
4/29/2025,5L STRAWBERRY,12,450
4/30/2025,100ML VANILLA,165,13
4/30/2025,250ML VANILLA,118,30
4/30/2025,500ML VANILLA,81,59
4/30/2025,100ML STRAWBERRY,117,13
4/30/2025,250ML STRAWBERRY,80,30
4/30/2025,500ML STRAWBERRY,73,59
4/30/2025,5L STRAWBERRY,10,450
5/1/2025,100ML VANILLA,164,13
5/1/2025,250ML VANILLA,122,30
5/1/2025,500ML VANILLA,90,59
5/1/2025,100ML STRAWBERRY,112,13
5/1/2025,250ML STRAWBERRY,85,30
5/1/2025,500ML STRAWBERRY,65,59
5/1/2025,5L STRAWBERRY,10,450
5/2/2025,100ML VANILLA,153,13
5/2/2025,250ML VANILLA,127,30
5/2/2025,500ML VANILLA,91,59
5/2/2025,100ML STRAWBERRY,153,13
5/2/2025,250ML STRAWBERRY,79,30
5/2/2025,500ML STRAWBERRY,77,59
5/2/2025,5L STRAWBERRY,10,450
5/3/2025,100ML VANILLA,156,13
5/3/2025,250ML VANILLA,99,30
5/3/2025,500ML VANILLA,88,59
5/3/2025,100ML STRAWBERRY,146,13
5/3/2025,250ML STRAWBERRY,87,30
5/3/2025,500ML STRAWBERRY,65,59
5/3/2025,5L STRAWBERRY,10,450
5/4/2025,100ML VANILLA,163,13
5/4/2025,150ML VANILLA,112,20.7
5/4/2025,250ML VANILLA,112,30
5/4/2025,500ML VANILLA,76,59
5/4/2025,100ML STRAWBERRY,145,13
5/4/2025,150ML STRAWBERRY,107,20.7
5/4/2025,250ML STRAWBERRY,107,30
5/4/2025,500ML STRAWBERRY,58,59
5/4/2025,5L STRAWBERRY,9,450
5/5/2025,100ML VANILLA,218,13
5/5/2025,250ML VANILLA,172,30
5/5/2025,500ML VANILLA,114,59
5/5/2025,100ML STRAWBERRY,177,13
5/5/2025,250ML STRAWBERRY,131,30
5/5/2025,500ML STRAWBERRY,83,59
5/5/2025,5L STRAWBERRY,15,450
5/6/2025,100ML VANILLA,206,13
5/6/2025,250ML VANILLA,160,30
5/6/2025,500ML VANILLA,119,59
5/6/2025,100ML STRAWBERRY,182,13
5/6/2025,250ML STRAWBERRY,129,30
5/6/2025,500ML STRAWBERRY,104,59
5/6/2025,5L STRAWBERRY,15,450
5/7/2025,100ML VANILLA,160,13
5/7/2025,250ML VANILLA,102,30
5/7/2025,500ML VANILLA,89,59
5/7/2025,100ML STRAWBERRY,146,13
5/7/2025,250ML STRAWBERRY,80,30
5/7/2025,500ML STRAWBERRY,60,59
5/7/2025,5L STRAWBERRY,11,450
5/8/2025,100ML VANILLA,142,13
5/8/2025,250ML VANILLA,124,30
5/8/2025,500ML VANILLA,70,59
5/8/2025,100ML STRAWBERRY,146,13
5/8/2025,250ML STRAWBERRY,95,30
5/8/2025,500ML STRAWBERRY,72,59
5/8/2025,5L STRAWBERRY,12,450
5/9/2025,100ML VANILLA,146,13
5/9/2025,250ML VANILLA,127,30
5/9/2025,500ML VANILLA,86,59
5/9/2025,100ML STRAWBERRY,118,13
5/9/2025,250ML STRAWBERRY,82,30
5/9/2025,500ML STRAWBERRY,76,59
5/9/2025,5L STRAWBERRY,11,450
5/10/2025,100ML VANILLA,143,13
5/10/2025,250ML VANILLA,125,30
5/10/2025,500ML VANILLA,72,59
5/10/2025,100ML STRAWBERRY,144,13
5/10/2025,250ML STRAWBERRY,82,30
5/10/2025,500ML STRAWBERRY,68,59
5/10/2025,5L STRAWBERRY,10,450
5/11/2025,100ML VANILLA,150,13
5/11/2025,250ML VANILLA,112,30
5/11/2025,500ML VANILLA,89,59
5/11/2025,100ML STRAWBERRY,116,13
5/11/2025,250ML STRAWBERRY,104,30
5/11/2025,500ML STRAWBERRY,65,59
5/11/2025,5L STRAWBERRY,12,450
5/12/2025,100ML VANILLA,215,13
5/12/2025,250ML VANILLA,141,30
5/12/2025,500ML VANILLA,104,59
5/12/2025,100ML STRAWBERRY,191,13
5/12/2025,250ML STRAWBERRY,115,30
5/12/2025,500ML STRAWBERRY,85,59
5/12/2025,5L STRAWBERRY,16,450
5/13/2025,100ML VANILLA,210,13
5/13/2025,250ML VANILLA,150,30
5/13/2025,500ML VANILLA,117,59
5/13/2025,100ML STRAWBERRY,205,13
5/13/2025,250ML STRAWBERRY,130,30
5/13/2025,500ML STRAWBERRY,93,59
5/13/2025,5L STRAWBERRY,16,450
5/14/2025,100ML VANILLA,184,13
5/14/2025,250ML VANILLA,126,30
5/14/2025,500ML VANILLA,76,59
5/14/2025,100ML STRAWBERRY,119,13
5/14/2025,250ML STRAWBERRY,90,30
5/14/2025,500ML STRAWBERRY,72,59
5/14/2025,5L STRAWBERRY,11,450
5/15/2025,100ML VANILLA,154,13
5/15/2025,250ML VANILLA,104,30
5/15/2025,500ML VANILLA,84,59
5/15/2025,100ML STRAWBERRY,112,13
5/15/2025,250ML STRAWBERRY,84,30
5/15/2025,500ML STRAWBERRY,62,59
5/15/2025,5L STRAWBERRY,9,450
5/16/2025,100ML VANILLA,138,13
5/16/2025,250ML VANILLA,118,30
5/16/2025,500ML VANILLA,91,59
5/16/2025,100ML STRAWBERRY,140,13
5/16/2025,250ML STRAWBERRY,102,30
5/16/2025,500ML STRAWBERRY,69,59
5/16/2025,5L STRAWBERRY,11,450
5/17/2025,100ML VANILLA,180,13
5/17/2025,250ML VANILLA,107,30
5/17/2025,500ML VANILLA,91,59
5/17/2025,100ML STRAWBERRY,150,13
5/17/2025,250ML STRAWBERRY,90,30
5/17/2025,500ML STRAWBERRY,73,59
5/17/2025,5L STRAWBERRY,9,450
5/18/2025,100ML VANILLA,175,13
5/18/2025,250ML VANILLA,106,30
5/18/2025,500ML VANILLA,91,59
5/18/2025,100ML STRAWBERRY,133,13
5/18/2025,250ML STRAWBERRY,106,30
5/18/2025,500ML STRAWBERRY,61,59
5/18/2025,5L STRAWBERRY,10,450
5/19/2025,100ML VANILLA,201,13
5/19/2025,250ML VANILLA,172,30
5/19/2025,500ML VANILLA,94,59
5/19/2025,100ML STRAWBERRY,184,13
5/19/2025,250ML STRAWBERRY,122,30
5/19/2025,500ML STRAWBERRY,82,59
5/19/2025,5L STRAWBERRY,16,450
5/20/2025,100ML VANILLA,203,13
5/20/2025,250ML VANILLA,173,30
5/20/2025,500ML VANILLA,106,59
5/20/2025,100ML STRAWBERRY,182,13
5/20/2025,250ML STRAWBERRY,139,30
5/20/2025,500ML STRAWBERRY,99,59
5/20/2025,5L STRAWBERRY,12,450
5/21/2025,100ML VANILLA,177,13
5/21/2025,250ML VANILLA,113,30
5/21/2025,500ML VANILLA,77,59
5/21/2025,100ML STRAWBERRY,131,13
5/21/2025,250ML STRAWBERRY,104,30
5/21/2025,500ML STRAWBERRY,66,59
5/21/2025,5L STRAWBERRY,10,450
5/22/2025,100ML VANILLA,174,13
5/22/2025,250ML VANILLA,100,30
5/22/2025,500ML VANILLA,77,59
5/22/2025,100ML STRAWBERRY,139,13
5/22/2025,250ML STRAWBERRY,98,30
5/22/2025,500ML STRAWBERRY,59,59
5/22/2025,5L STRAWBERRY,11,450
5/23/2025,100ML VANILLA,147,13
5/23/2025,250ML VANILLA,118,30
5/23/2025,500ML VANILLA,71,59
5/23/2025,100ML STRAWBERRY,128,13
5/23/2025,250ML STRAWBERRY,104,30
5/23/2025,500ML STRAWBERRY,75,59
5/23/2025,5L STRAWBERRY,9,450
5/24/2025,100ML VANILLA,108,13
5/24/2025,250ML VANILLA,99,30
5/24/2025,500ML VANILLA,63,59
5/24/2025,100ML STRAWBERRY,116,13
5/24/2025,250ML STRAWBERRY,74,30
5/24/2025,500ML STRAWBERRY,45,59
5/24/2025,5L STRAWBERRY,9,450
5/25/2025,100ML VANILLA,140,13
5/25/2025,250ML VANILLA,94,30
5/25/2025,500ML VANILLA,56,59
5/25/2025,100ML STRAWBERRY,100,13
5/25/2025,250ML STRAWBERRY,73,30
5/25/2025,500ML STRAWBERRY,54,59
5/25/2025,5L STRAWBERRY,8,450
5/26/2025,100ML VANILLA,186,13
5/26/2025,250ML VANILLA,134,30
5/26/2025,500ML VANILLA,91,59
5/26/2025,100ML STRAWBERRY,151,13
5/26/2025,250ML STRAWBERRY,115,30
5/26/2025,500ML STRAWBERRY,63,59
5/26/2025,5L STRAWBERRY,12,450
5/27/2025,100ML VANILLA,178,13
5/27/2025,250ML VANILLA,107,30
5/27/2025,500ML VANILLA,84,59
5/27/2025,100ML STRAWBERRY,147,13
5/27/2025,250ML STRAWBERRY,110,30
5/27/2025,500ML STRAWBERRY,62,59
5/27/2025,5L STRAWBERRY,12,450
5/28/2025,100ML VANILLA,111,13
5/28/2025,250ML VANILLA,77,30
5/28/2025,500ML VANILLA,57,59
5/28/2025,100ML STRAWBERRY,119,13
5/28/2025,250ML STRAWBERRY,81,30
5/28/2025,500ML STRAWBERRY,56,59
5/28/2025,5L STRAWBERRY,9,450
5/29/2025,100ML VANILLA,121,13
5/29/2025,250ML VANILLA,91,30
5/29/2025,500ML VANILLA,59,59
5/29/2025,100ML STRAWBERRY,121,13
5/29/2025,250ML STRAWBERRY,81,30
5/29/2025,500ML STRAWBERRY,45,59
5/29/2025,5L STRAWBERRY,8,450
5/30/2025,100ML VANILLA,113,13
5/30/2025,250ML VANILLA,98,30
5/30/2025,500ML VANILLA,58,59
5/30/2025,100ML STRAWBERRY,111,13
5/30/2025,250ML STRAWBERRY,67,30
5/30/2025,500ML STRAWBERRY,55,59
5/30/2025,5L STRAWBERRY,8,450
5/31/2025,100ML VANILLA,130,13
5/31/2025,250ML VANILLA,94,30
5/31/2025,500ML VANILLA,63,59
5/31/2025,100ML STRAWBERRY,115,13
5/31/2025,250ML STRAWBERRY,65,30
5/31/2025,500ML STRAWBERRY,59,59
5/31/2025,5L STRAWBERRY,9,450
6/1/2025,100ML VANILLA,111,13
6/1/2025,250ML VANILLA,97,30
6/1/2025,500ML VANILLA,60,59
6/1/2025,100ML STRAWBERRY,112,13
6/1/2025,250ML STRAWBERRY,81,30
6/1/2025,500ML STRAWBERRY,47,59
6/1/2025,5L STRAWBERRY,9,450
6/2/2025,100ML VANILLA,160,13
6/2/2025,250ML VANILLA,119,30
6/2/2025,500ML VANILLA,75,59
6/2/2025,100ML STRAWBERRY,143,13
6/2/2025,250ML STRAWBERRY,90,30
6/2/2025,500ML STRAWBERRY,72,59
6/2/2025,5L STRAWBERRY,10,450
6/3/2025,100ML VANILLA,178,13
6/3/2025,250ML VANILLA,108,30
6/3/2025,500ML VANILLA,84,59
6/3/2025,100ML STRAWBERRY,135,13
6/3/2025,250ML STRAWBERRY,103,30
6/3/2025,500ML STRAWBERRY,75,59
6/3/2025,5L STRAWBERRY,10,450
6/4/2025,100ML VANILLA,138,13
6/4/2025,250ML VANILLA,101,30
6/4/2025,500ML VANILLA,74,59
6/4/2025,100ML STRAWBERRY,117,13
6/4/2025,250ML STRAWBERRY,79,30
6/4/2025,500ML STRAWBERRY,50,59
6/4/2025,5L STRAWBERRY,9,450
6/5/2025,100ML VANILLA,129,13
6/5/2025,250ML VANILLA,90,30
6/5/2025,500ML VANILLA,71,59
6/5/2025,100ML STRAWBERRY,105,13
6/5/2025,250ML STRAWBERRY,65,30
6/5/2025,500ML STRAWBERRY,53,59
6/5/2025,5L STRAWBERRY,9,450
6/6/2025,100ML VANILLA,119,13
6/6/2025,250ML VANILLA,78,30
6/6/2025,500ML VANILLA,71,59
6/6/2025,100ML STRAWBERRY,101,13
6/6/2025,250ML STRAWBERRY,66,30
6/6/2025,500ML STRAWBERRY,50,59
6/6/2025,5L STRAWBERRY,9,450
6/7/2025,100ML VANILLA,111,13
6/7/2025,250ML VANILLA,96,30
6/7/2025,500ML VANILLA,62,59
6/7/2025,100ML STRAWBERRY,104,13
6/7/2025,250ML STRAWBERRY,76,30
6/7/2025,500ML STRAWBERRY,46,59
6/7/2025,5L STRAWBERRY,8,450
6/8/2025,100ML VANILLA,125,13
6/8/2025,250ML VANILLA,103,30
6/8/2025,500ML VANILLA,69,59
6/8/2025,100ML STRAWBERRY,92,13
6/8/2025,250ML STRAWBERRY,78,30
6/8/2025,500ML STRAWBERRY,60,59
6/8/2025,5L STRAWBERRY,9,450
6/9/2025,100ML VANILLA,167,13
6/9/2025,250ML VANILLA,116,30
6/9/2025,500ML VANILLA,86,59
6/9/2025,100ML STRAWBERRY,152,13
6/9/2025,250ML STRAWBERRY,114,30
6/9/2025,500ML STRAWBERRY,65,59
6/9/2025,5L STRAWBERRY,13,450
6/10/2025,100ML VANILLA,195,13
6/10/2025,250ML VANILLA,130,30
6/10/2025,500ML VANILLA,83,59
6/10/2025,100ML STRAWBERRY,151,13
6/10/2025,250ML STRAWBERRY,89,30
6/10/2025,500ML STRAWBERRY,72,59
6/10/2025,5L STRAWBERRY,10,450
6/11/2025,100ML VANILLA,136,13
6/11/2025,250ML VANILLA,86,30
6/11/2025,500ML VANILLA,68,59
6/11/2025,100ML STRAWBERRY,113,13
6/11/2025,250ML STRAWBERRY,64,30
6/11/2025,500ML STRAWBERRY,51,59
6/11/2025,5L STRAWBERRY,10,450
6/12/2025,100ML VANILLA,143,13
6/12/2025,250ML VANILLA,85,30
6/12/2025,500ML VANILLA,63,59
6/12/2025,100ML STRAWBERRY,108,13
6/12/2025,250ML STRAWBERRY,68,30
6/12/2025,500ML STRAWBERRY,53,59
6/12/2025,5L STRAWBERRY,8,450
6/13/2025,100ML VANILLA,134,13
6/13/2025,250ML VANILLA,78,30
6/13/2025,500ML VANILLA,57,59
6/13/2025,100ML STRAWBERRY,112,13
6/13/2025,250ML STRAWBERRY,72,30
6/13/2025,500ML STRAWBERRY,51,59
6/13/2025,5L STRAWBERRY,9,450
6/14/2025,100ML VANILLA,126,13
6/14/2025,250ML VANILLA,80,30
6/14/2025,500ML VANILLA,58,59
6/14/2025,100ML STRAWBERRY,103,13
6/14/2025,250ML STRAWBERRY,79,30
6/14/2025,500ML STRAWBERRY,52,59
6/14/2025,5L STRAWBERRY,8,450
6/15/2025,100ML VANILLA,136,13
6/15/2025,250ML VANILLA,102,30
6/15/2025,500ML VANILLA,68,59
6/15/2025,100ML STRAWBERRY,96,13
6/15/2025,250ML STRAWBERRY,65,30
6/15/2025,500ML STRAWBERRY,47,59
6/15/2025,5L STRAWBERRY,8,450
6/16/2025,100ML VANILLA,150,13
6/16/2025,250ML VANILLA,118,30
6/16/2025,500ML VANILLA,86,59
6/16/2025,100ML STRAWBERRY,133,13
6/16/2025,250ML STRAWBERRY,99,30
6/16/2025,500ML STRAWBERRY,65,59
6/16/2025,5L STRAWBERRY,11,450
6/17/2025,100ML VANILLA,180,13
6/17/2025,250ML VANILLA,117,30
6/17/2025,500ML VANILLA,86,59
6/17/2025,100ML STRAWBERRY,158,13
6/17/2025,250ML STRAWBERRY,102,30
6/17/2025,500ML STRAWBERRY,72,59
6/17/2025,5L STRAWBERRY,11,450
6/18/2025,100ML VANILLA,134,13
6/18/2025,250ML VANILLA,82,30
6/18/2025,500ML VANILLA,61,59
6/18/2025,100ML STRAWBERRY,118,13
6/18/2025,250ML STRAWBERRY,64,30
6/18/2025,500ML STRAWBERRY,56,59
6/18/2025,5L STRAWBERRY,8,450
6/19/2025,100ML VANILLA,116,13
6/19/2025,250ML VANILLA,93,30
6/19/2025,500ML VANILLA,66,59
6/19/2025,100ML STRAWBERRY,106,13
6/19/2025,250ML STRAWBERRY,71,30
6/19/2025,500ML STRAWBERRY,59,59
6/19/2025,5L STRAWBERRY,8,450
6/20/2025,100ML VANILLA,142,13
6/20/2025,250ML VANILLA,87,30
6/20/2025,500ML VANILLA,59,59
6/20/2025,100ML STRAWBERRY,116,13
6/20/2025,250ML STRAWBERRY,80,30
6/20/2025,500ML STRAWBERRY,61,59
6/20/2025,5L STRAWBERRY,8,450
6/21/2025,100ML VANILLA,147,13
6/21/2025,250ML VANILLA,100,30
6/21/2025,500ML VANILLA,64,59
6/21/2025,100ML STRAWBERRY,99,13
6/21/2025,250ML STRAWBERRY,80,30
6/21/2025,500ML STRAWBERRY,45,59
6/21/2025,5L STRAWBERRY,9,450
6/22/2025,100ML VANILLA,122,13
6/22/2025,250ML VANILLA,89,30
6/22/2025,500ML VANILLA,68,59
6/22/2025,100ML STRAWBERRY,95,13
6/22/2025,250ML STRAWBERRY,73,30
6/22/2025,500ML STRAWBERRY,46,59
6/22/2025,5L STRAWBERRY,9,450
6/23/2025,100ML VANILLA,178,13
6/23/2025,250ML VANILLA,102,30
6/23/2025,500ML VANILLA,78,59
6/23/2025,100ML STRAWBERRY,160,13
6/23/2025,250ML STRAWBERRY,104,30
6/23/2025,500ML STRAWBERRY,71,59
6/23/2025,5L STRAWBERRY,12,450
6/24/2025,100ML VANILLA,154,13
6/24/2025,250ML VANILLA,137,30
6/24/2025,500ML VANILLA,94,59
6/24/2025,100ML STRAWBERRY,145,13
6/24/2025,250ML STRAWBERRY,106,30
6/24/2025,500ML STRAWBERRY,75,59
6/24/2025,5L STRAWBERRY,12,450
6/25/2025,100ML VANILLA,140,13
6/25/2025,250ML VANILLA,80,30
6/25/2025,500ML VANILLA,70,59
6/25/2025,100ML STRAWBERRY,96,13
6/25/2025,250ML STRAWBERRY,71,30
6/25/2025,500ML STRAWBERRY,51,59
6/25/2025,5L STRAWBERRY,8,450
6/26/2025,100ML VANILLA,128,13
6/26/2025,250ML VANILLA,81,30
6/26/2025,500ML VANILLA,69,59
6/26/2025,100ML STRAWBERRY,117,13
6/26/2025,250ML STRAWBERRY,79,30
6/26/2025,500ML STRAWBERRY,56,59
6/26/2025,5L STRAWBERRY,8,450
6/27/2025,100ML VANILLA,136,13
6/27/2025,250ML VANILLA,92,30
6/27/2025,500ML VANILLA,64,59
6/27/2025,100ML STRAWBERRY,118,13
6/27/2025,250ML STRAWBERRY,67,30
6/27/2025,500ML STRAWBERRY,48,59
6/27/2025,5L STRAWBERRY,9,450
6/28/2025,100ML VANILLA,131,13
6/28/2025,250ML VANILLA,92,30
6/28/2025,500ML VANILLA,58,59
6/28/2025,100ML STRAWBERRY,93,13
6/28/2025,250ML STRAWBERRY,85,30
6/28/2025,500ML STRAWBERRY,51,59
6/28/2025,5L STRAWBERRY,9,450
6/29/2025,100ML VANILLA,132,13
6/29/2025,250ML VANILLA,87,30
6/29/2025,500ML VANILLA,55,59
6/29/2025,100ML STRAWBERRY,97,13
6/29/2025,250ML STRAWBERRY,67,30
6/29/2025,500ML STRAWBERRY,47,59
6/29/2025,5L STRAWBERRY,8,450
6/30/2025,100ML VANILLA,184,13
6/30/2025,250ML VANILLA,132,30
6/30/2025,500ML VANILLA,74,59
6/30/2025,100ML STRAWBERRY,158,13
6/30/2025,250ML STRAWBERRY,86,30
6/30/2025,500ML STRAWBERRY,65,59
6/30/2025,5L STRAWBERRY,12,450
7/1/2025,100ML VANILLA,184,13
7/1/2025,250ML VANILLA,110,30
7/1/2025,500ML VANILLA,79,59
7/1/2025,100ML STRAWBERRY,125,13
7/1/2025,250ML STRAWBERRY,111,30
7/1/2025,500ML STRAWBERRY,68,59
7/1/2025,5L STRAWBERRY,12,450
7/2/2025,100ML VANILLA,120,13
7/2/2025,250ML VANILLA,81,30
7/2/2025,500ML VANILLA,55,59
7/2/2025,100ML STRAWBERRY,98,13
7/2/2025,250ML STRAWBERRY,84,30
7/2/2025,500ML STRAWBERRY,60,59
7/2/2025,5L STRAWBERRY,8,450
7/3/2025,100ML VANILLA,137,13
7/3/2025,250ML VANILLA,94,30
7/3/2025,500ML VANILLA,72,59
7/3/2025,100ML STRAWBERRY,103,13
7/3/2025,250ML STRAWBERRY,68,30
7/3/2025,500ML STRAWBERRY,46,59
7/3/2025,5L STRAWBERRY,7,450
7/4/2025,100ML VANILLA,114,13
7/4/2025,250ML VANILLA,97,30
7/4/2025,500ML VANILLA,56,59
7/4/2025,100ML STRAWBERRY,95,13
7/4/2025,250ML STRAWBERRY,77,30
7/4/2025,500ML STRAWBERRY,61,59
7/4/2025,5L STRAWBERRY,9,450
7/5/2025,100ML VANILLA,141,13
7/5/2025,250ML VANILLA,79,30
7/5/2025,500ML VANILLA,64,59
7/5/2025,100ML STRAWBERRY,94,13
7/5/2025,250ML STRAWBERRY,73,30
7/5/2025,500ML STRAWBERRY,53,59
7/5/2025,5L STRAWBERRY,7,450
7/6/2025,100ML VANILLA,126,13
7/6/2025,250ML VANILLA,78,30
7/6/2025,500ML VANILLA,72,59
7/6/2025,100ML STRAWBERRY,122,13
7/6/2025,250ML STRAWBERRY,75,30
7/6/2025,500ML STRAWBERRY,47,59
7/6/2025,5L STRAWBERRY,9,450
7/7/2025,100ML VANILLA,186,13
7/7/2025,250ML VANILLA,114,30
7/7/2025,500ML VANILLA,91,59
7/7/2025,100ML STRAWBERRY,145,13
7/7/2025,250ML STRAWBERRY,99,30
7/7/2025,500ML STRAWBERRY,67,59
7/7/2025,5L STRAWBERRY,10,450
7/8/2025,100ML VANILLA,175,13
7/8/2025,250ML VANILLA,108,30
7/8/2025,500ML VANILLA,73,59
7/8/2025,100ML STRAWBERRY,148,13
7/8/2025,250ML STRAWBERRY,98,30
7/8/2025,500ML STRAWBERRY,66,59
7/8/2025,5L STRAWBERRY,10,450
7/9/2025,100ML VANILLA,137,13
7/9/2025,250ML VANILLA,98,30
7/9/2025,500ML VANILLA,68,59
7/9/2025,100ML STRAWBERRY,100,13
7/9/2025,250ML STRAWBERRY,84,30
7/9/2025,500ML STRAWBERRY,59,59
7/9/2025,5L STRAWBERRY,8,450
7/10/2025,100ML VANILLA,125,13
7/10/2025,250ML VANILLA,89,30
7/10/2025,500ML VANILLA,56,59
7/10/2025,100ML STRAWBERRY,119,13
7/10/2025,250ML STRAWBERRY,80,30
7/10/2025,500ML STRAWBERRY,48,59
7/10/2025,5L STRAWBERRY,8,450
7/11/2025,100ML VANILLA,136,13
7/11/2025,250ML VANILLA,97,30
7/11/2025,500ML VANILLA,63,59
7/11/2025,100ML STRAWBERRY,108,13
7/11/2025,250ML STRAWBERRY,73,30
7/11/2025,500ML STRAWBERRY,56,59
7/11/2025,5L STRAWBERRY,10,450
7/12/2025,100ML VANILLA,108,13
7/12/2025,250ML VANILLA,101,30
7/12/2025,500ML VANILLA,67,59
7/12/2025,100ML STRAWBERRY,120,13
7/12/2025,250ML STRAWBERRY,67,30
7/12/2025,500ML STRAWBERRY,52,59
7/12/2025,5L STRAWBERRY,9,450
7/13/2025,100ML VANILLA,135,13
7/13/2025,250ML VANILLA,100,30
7/13/2025,500ML VANILLA,61,59
7/13/2025,100ML STRAWBERRY,93,13
7/13/2025,250ML STRAWBERRY,73,30
7/13/2025,500ML STRAWBERRY,54,59
7/13/2025,5L STRAWBERRY,8,450
7/14/2025,100ML VANILLA,173,13
7/14/2025,250ML VANILLA,120,30
7/14/2025,500ML VANILLA,88,59
7/14/2025,100ML STRAWBERRY,129,13
7/14/2025,250ML STRAWBERRY,98,30
7/14/2025,500ML STRAWBERRY,78,59
7/14/2025,5L STRAWBERRY,12,450
7/15/2025,100ML VANILLA,172,13
7/15/2025,250ML VANILLA,135,30
7/15/2025,500ML VANILLA,96,59
7/15/2025,100ML STRAWBERRY,132,13
7/15/2025,250ML STRAWBERRY,117,30
7/15/2025,500ML STRAWBERRY,67,59
7/15/2025,5L STRAWBERRY,10,450
7/16/2025,100ML VANILLA,114,13
7/16/2025,250ML VANILLA,79,30
7/16/2025,500ML VANILLA,64,59
7/16/2025,100ML STRAWBERRY,117,13
7/16/2025,250ML STRAWBERRY,70,30
7/16/2025,500ML STRAWBERRY,53,59
7/16/2025,5L STRAWBERRY,8,450
7/17/2025,100ML VANILLA,135,13
7/17/2025,250ML VANILLA,97,30
7/17/2025,500ML VANILLA,56,59
7/17/2025,100ML STRAWBERRY,120,13
7/17/2025,250ML STRAWBERRY,67,30
7/17/2025,500ML STRAWBERRY,58,59
7/17/2025,5L STRAWBERRY,10,450
7/18/2025,100ML VANILLA,133,13
7/18/2025,250ML VANILLA,90,30
7/18/2025,500ML VANILLA,67,59
7/18/2025,100ML STRAWBERRY,102,13
7/18/2025,250ML STRAWBERRY,68,30
7/18/2025,500ML STRAWBERRY,51,59
7/18/2025,5L STRAWBERRY,8,450
7/19/2025,100ML VANILLA,112,13
7/19/2025,250ML VANILLA,88,30
7/19/2025,500ML VANILLA,67,59
7/19/2025,100ML STRAWBERRY,111,13
7/19/2025,250ML STRAWBERRY,66,30
7/19/2025,500ML STRAWBERRY,49,59
7/19/2025,5L STRAWBERRY,9,450
7/20/2025,100ML VANILLA,127,13
7/20/2025,250ML VANILLA,78,30
7/20/2025,500ML VANILLA,58,59
7/20/2025,100ML STRAWBERRY,117,13
7/20/2025,250ML STRAWBERRY,67,30
7/20/2025,500ML STRAWBERRY,61,59
7/20/2025,5L STRAWBERRY,7,450
7/21/2025,100ML VANILLA,154,13
7/21/2025,250ML VANILLA,134,30
7/21/2025,500ML VANILLA,85,59
7/21/2025,100ML STRAWBERRY,149,13
7/21/2025,250ML STRAWBERRY,115,30
7/21/2025,500ML STRAWBERRY,64,59
7/21/2025,5L STRAWBERRY,12,450
7/22/2025,100ML VANILLA,173,13
7/22/2025,250ML VANILLA,136,30
7/22/2025,500ML VANILLA,79,59
7/22/2025,100ML STRAWBERRY,132,13
